"주차장관리번호",주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자
415-2-000118,남양동43-6 임시 공용주차장,공영,노외,경상남도 창원시 성산구 남양동 43-6,경상남도 창원시 성산구 남양동 43-6,48,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.20426200,128.70497600,2018-06-30
415-2-000051,반지동 대동그린코아앞 임시 공영주차장,공영,노외,경상남도 창원시 성산구 반지동 512-5,경상남도 창원시 성산구 반지동 512-5,105,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.24527500,128.67058000,2018-06-30
415-2-000050,반지동 72-8 임시 공영주차장,공영,노외,경상남도 창원시 성산구 반송로42번길,경상남도 창원시 성산구 반지동 72-8,18,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.23901100,128.66112900,2018-06-30
415-2-000049,반지동 52-10 임시 공영주차장,공영,노외,경상남도 창원시 성산구 충혼로179번길,경상남도 창원시 성산구 반지동 52-10,8,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.24138600,128.66468200,2018-06-30
415-2-000052,내동공원 공영 주차장,공영,노외,경상남도 창원시 성산구 내동 380-6,경상남도 창원시 성산구 내동 380-6,19,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.22184500,128.66732800,2018-06-30
415-2-000048,반지동 44-6 임시 공영주차장,공영,노외,경상남도 창원시 성산구 반송로81번길,경상남도 창원시 성산구 반지동 44-6,7,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.24229100,128.66555800,2018-06-30
415-2-000047,반지동 44-3 임시 공영주차장,공영,노외,경상남도 창원시 성산구 반송로81번길,경상남도 창원시 성산구 반지동 44-3,7,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.24269100,128.66548400,2018-06-30
415-2-000046,반지동 42-9 임시 공영주차장,공영,노외,경상남도 창원시 성산구 반지동 42-9,경상남도 창원시 성산구 반지동 42-9,27,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.24281300,128.66405800,2018-06-30
415-2-000045,반림동 럭키아파트뒤 공영주차장,공영,노외,경상남도 창원시 성산구 반송동 266,경상남도 창원시 성산구 반송동 266,95,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.24070700,128.66727000,2018-06-30
415-2-000044,수자원공사옆 공영주차장,공영,노외,경상남도 창원시 성산구 충혼로224번길,경상남도 창원시 성산구 반송동 599-21,30,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.24323000,128.66700100,2018-06-30
415-2-000041,반송공원 공영 주차장,공영,노외,경상남도 창원시 성산구 반림동 6-1,경상남도 창원시 성산구 반림동 6-1,231,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-272-4431,35.23684500,128.67286800,2018-06-30
414-2-000045,가술시장 공영주차장,공영,노외,경상남도 창원시 의창구 가술길1번길 6,경상남도 창원시 의창구 대산면 가술리 384-9번지(가술시장),20,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.33439500,128.70750300,2018-06-30
414-2-000044,북가술 공영주차장,공영,노외,경상남도 창원시 의창구 가술길34번길 14-6,"경상남도 창원시 의창구 대산면 가술리 279-1번지(,북가술공영주차장)",10,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.33732800,128.70847500,2018-06-30
414-2-000078,갈전운동장 공영주차장,공영,노외,경상남도 창원시 의창구 갈전로(갈전운동장),경상남도 창원시 의창구 대산면 갈전리 888-3번지(갈전운동장),95,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.35973000,128.68634400,2018-06-30
414-2-000018,소계동 소계천복개 공영주차장,공영,노외,경상남도 창원시 의창구 금강로341번길,,130,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.25790500,128.59782900,2018-06-30
414-2-000019,소계동 467-2번지 공영주차장,공영,노외,경상남도 창원시 의창구 금강로379번길,경상남도 창원시 의창구 소계동 467-2번지,8,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.26101300,128.60058000,2018-06-30
414-2-000047,갈전운동장 부설주차장,공영,노외,경상남도 창원시 의창구 대산면 676-1번지,경상남도 창원시 의창구 대산면 676-1번지(갈전운동장 부설주차장),18,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.35335400,128.71614100,2018-06-30
414-2-000088,일동이주마을 공영주차장,공영,노외,경상남도 창원시 의창구 대산면 대산북로524번길,경상남도 창원시 의창구 대산면 일동리 920번지,0,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.36364800,128.69538200,2018-06-30
414-2-000089,모산이주마을 공영주차장,공영,노외,경상남도 창원시 의창구 대산면 모산리 895번지,경상남도 창원시 의창구 대산면 모산리 895번지,14,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.36206200,128.70698600,2018-06-30
414-2-000046,대산면 갈전리 585번지 공영주차장,공영,노외,경상남도 창원시 의창구 대산북로385번길,경상남도 창원시 의창구 대산면 갈전리 585번지,13,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.36398700,128.68088700,2018-06-30
414-2-000054,대산면 일동리 667번지 공영주차장,공영,노외,경상남도 창원시 의창구 대산북로538번길,경상남도 창원시 의창구 대산면 일동리 667번지 외,60,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.36680100,128.69656000,2018-06-30
414-2-000049,대산면 북부리 380-1번지 공영주차장,공영,노외,경상남도 창원시 의창구 대산북로893번길,경상남도 창원시 의창구 대산면 북부리 380-1번지,10,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.34908400,128.72297900,2018-06-30
414-2-000038,대원 레포츠공원 주차장,공영,노외,경상남도 창원시 의창구 대원동 618-1번지,경상남도 창원시 의창구 대원동 618-1번지,212,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.23864100,128.65607600,2018-06-30
414-2-000037,대원동 98-2번지 공영주차장,공영,노외,경상남도 창원시 의창구 대원로43번길,경상남도 창원시 의창구 대원동 98-2번지,37,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.23271300,128.65286800,2018-06-30
414-2-000036,대원동 32-8번지 공영주차장,공영,노외,경상남도 창원시 의창구 대원로53번길,경상남도 창원시 의창구 대원동 32-8번지,17,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.23337900,128.65284000,2018-06-30
414-2-000012,도계체육공원  공영주차장,공영,노외,경상남도 창원시 의창구 도계동 378번지,경상남도 창원시 의창구 도계동 378-9임 일대 (도계체육공원 입구),77,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.25791100,128.64297700,2018-06-30
414-2-000082,도계동 465-6 공영주차장,공영,노외,경상남도 창원시 의창구 도계동 원이대로56번길,경상남도 창원시 의창구 도계동 465-6,16,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.25716500,128.63326000,2018-06-30
414-2-000081,도계동 465-11 공영주차장,공영,노외,경상남도 창원시 의창구 도계동 원이대로56번길,경상남도 창원시 의창구 도계동 465-11,5,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.25716500,128.63326000,2018-06-30
414-2-000074,도계동 313-3 공영주차장,공영,노외,경상남도 창원시 의창구 도계동 하남천서길15번길,경상남도 창원시 의창구 도계동 313-3,13,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.26141700,128.63823500,2018-06-30
414-2-000073,도계동 313-1 공영주차장,공영,노외,경상남도 창원시 의창구 도계동 하남천서길51번길,경상남도 창원시 의창구 도계동 313-1,8,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.26261300,128.63846700,2018-06-30
414-2-000070,동읍 남산리 456번지 공영주차장,공영,노외,경상남도 창원시 의창구 동읍 남산리 456번지,경상남도 창원시 의창구 동읍 남산리 456번지,75,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.27110000,128.66107500,2018-06-30
414-2-000069,동읍 덕산리 317-2번지 공영주차장,공영,노외,경상남도 창원시 의창구 동읍 덕산리 317-2번지,경상남도 창원시 의창구 동읍 덕산리 317-2번지,9,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.27302000,128.67412600,2018-06-30
414-2-000068,석산마을 공영주차장,공영,노외,경상남도 창원시 의창구 동읍 석산길16번길,경상남도 창원시 의창구 동읍 석산리 443-10번지 (석산마을 공영주차장),10,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.31438000,128.65939800,2018-06-30
414-2-000067,동읍 신방리 653-2번지 공영주차장,공영,노외,경상남도 창원시 의창구 동읍 신방리 653-2번지,경상남도 창원시 의창구 동읍 신방리 653-2번지,35,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.28761500,128.67717200,2018-06-30
414-2-000084,동읍 용잠리 1153-1 공영주차장,공영,노외,경상남도 창원시 의창구 동읍 용잠로35번길 15,경상남도 창원시 의창구 동읍 용잠리 1153-1,112,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.28098900,128.68838400,2018-06-30
414-2-000086,자여마을 공영주차장,공영,노외,경상남도 창원시 의창구 동읍 자여로 85,경상남도 창원시 의창구 동읍 송정리 165-19,24,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.27588900,128.70226800,2018-06-30
414-2-000090,봉산마을 공영주차장,공영,노외,경상남도 창원시 의창구 동읍 자여로78번길,경상남도 창원시 의창구 동읍 봉산리 14-4,8,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.27596800,128.69983300,2018-06-30
414-2-000072,동정동 920-12번지 공영주차장,공영,노외,경상남도 창원시 의창구 동정동 동정길(동정동경로당앞),경상남도 창원시 의창구 동정동 920-12번지,56,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.26461400,128.61392000,2018-06-30
414-2-000042,삼동공원 부설주차장,공영,노외,경상남도 창원시 의창구 두대로(삼동공원),경상남도 창원시 의창구 삼동동 산 14-1번지 (삼동공원 부설주차장),101,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.22262300,128.66623200,2018-06-30
414-2-000041,충혼탑 부설주차장,공영,노외,경상남도 창원시 의창구 두대로(충혼탑 앞),경상남도 창원시 의창구 대원동 504번지(충혼탑 부설주차장),135,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.22262300,128.66623200,2018-06-30
414-2-000091,도계동 913-6 공영주차장,공영,노외,경상남도 창원시 의창구 명곡동 원이대로114번길,경상남도 창원시 의창구 도계동 913-6,8,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.25204900,128.63626300,2018-06-30
414-2-000075,명서동 109-17 공영주차장,공영,노외,경상남도 창원시 의창구 명곡동 원이대로206번길,경상남도 창원시 의창구 명서동 109-17,14,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24287100,128.64156200,2018-06-30
414-2-000010,명서동 210번지 공영주차장,공영,노외,경상남도 창원시 의창구 명서동 210번지,경상남도 창원시 의창구 명서동 210번지,70,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.23926400,128.64752200,2018-06-30
414-2-000015,명서2주구운동장 주차장,공영,노외,경상남도 창원시 의창구 명서동 300번지,경상남도 창원시 의창구 명서동 300번지 (명서2주구운동장 입구),72,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24251100,128.63863700,2018-06-30
414-2-000048,남모산 공영주차장,공영,노외,경상남도 창원시 의창구 모산길57번길,경상남도 창원시 의창구 대산면 모산리 209-1번지(남모산),30,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.35673000,128.71165400,2018-06-30
414-2-000058,"북면 월백리 451-1,4번지  공영주차장",공영,노외,"경상남도 창원시 의창구 백월로277번길 10,8","경상남도 창원시 의창구 북면 월백리 451-1,4번지",17,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.32038600,128.63635600,2018-06-30
414-2-000146,봉곡주차장 공영주차장,공영,노외,경상남도 창원시 의창구 봉곡로111번길,,98,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,,,,,,,,경상남도 창원시청,055-212-4435,35.24732700,128.67230000,2018-06-30
414-2-000064,달천계곡 주차장,공영,노외,경상남도 창원시 의창구 북면 달천길 145,경상남도 창원시 의창구 북면 외감리 528-1번지(달천계곡 주차장),111,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.28344500,128.59786600,2018-06-30
414-2-000059,북면 신촌리 343-9번지 공영주차장,공영,노외,경상남도 창원시 의창구 북면 신촌리 343-9번지,경상남도 창원시 의창구 북면 신촌리 343-9번지,11,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.35897800,128.61838200,2018-06-30
414-2-000065,북면 마산리 384 공영주차장,공영,노외,경상남도 창원시 의창구 북면 신촌본포로,"경상남도 창원시 의창구 북면 마산리 384, 416-3, 4번지",40,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.34907600,128.62197800,2018-06-30
414-2-000087,신음마을 공영주차장,공영,노외,경상남도 창원시 의창구 북면 운무로 737,경상남도 창원시 의창구 북면 무곡리 457-1,12,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.32892200,128.58472600,2018-06-30
414-2-000063,북면 월백리 996-13 공영주차장,공영,노외,경상남도 창원시 의창구 북면 월백리 996-13번지,"경상남도 창원시 의창구 북면 월백리 996-13(전), 17(도로)번지",32,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.32041200,128.62444500,2018-06-30
414-2-000062,"북면 마산리 148-125,83,65번지 공영주차장",공영,노외,경상남도 창원시 의창구 북면 월백리 996-13번지,"경상남도 창원시 의창구 북면 마산리 148-125,83,65번지",150,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.32041200,128.62444500,2018-06-30
414-2-000066,북면 하천리 366번지 공영주차장,공영,노외,경상남도 창원시 의창구 북면 하천로132번길,경상남도 창원시 의창구 북면 하천리 366번지,31,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.36751400,128.60509400,2018-06-30
414-2-000076,사림동 110-16 공영주차장,공영,노외,경상남도 창원시 의창구 사림동 사림로57번길,경상남도 창원시 의창구 사림동 110-16,10,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24885300,128.68027300,2018-06-30
414-2-000006,창원의집 공영주차장,공영,노외,경상남도 창원시 의창구 사림로12번길,경상남도 창원시 의창구 사림동 70번지 (창원의집),100,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24465300,128.67807000,2018-06-30
414-2-000004,사림동 113-1번지 공영주차장,공영,노외,경상남도 창원시 의창구 사림로57번길 10,경상남도 창원시 의창구 사림동 113-1번지,9,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24712700,128.67980200,2018-06-30
414-2-000151,창원공고 뒤 공영주차장,공영,노외,경상남도 창원시 의창구 사화로(창원공고 뒤),,61,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,,,,,,,,경상남도 창원시청,055-212-4435,35.24900400,128.62331600,2018-06-30
414-2-000153,사상지구 2공영주차장,공영,노외,경상남도 창원시 의창구 사화로10번길,,11,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,,,,,,,,경상남도 창원시청,055-212-4435,35.25580000,128.60767900,2018-06-30
414-2-000138,팔용주차장,공영,노외,경상남도 창원시 의창구 사화로17번길,,76,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,,,,,,,,경상남도 창원시청,055-212-4435,35.25785400,128.61048900,2018-06-30
414-2-000026,신월동 2-7번지 공영주차장,공영,노외,경상남도 창원시 의창구 상남로258번길,경상남도 창원시 의창구 신월동 2-7번지,15,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.23340300,128.69257100,2018-06-30
414-2-000093,태복교 공영주차장,공영,노외,경상남도 창원시 의창구 서곡동 18-7번지,경상남도 창원시 의창구 서곡동 18-7,60,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.25318700,128.65153400,2018-06-30
414-2-000016,소계동 909-2번지 공영주차장,공영,노외,경상남도 창원시 의창구 소계동 909-2번지,경상남도 창원시 의창구 소계동 909-2번지,13,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.25786800,128.60224900,2018-06-30
414-2-000150,창원육교하부 공영주차장,공영,노외,경상남도 창원시 의창구 소계로 23,,115,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,,,,,,,,경상남도 창원시청,055-212-4435,35.25439900,128.60376200,2018-06-30
414-2-000079,소답동 930-3 공영주차장,공영,노외,경상남도 창원시 의창구 소답동 천주로56번길,경상남도 창원시 의창구 소답동 930-3,30,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.26802800,128.62030400,2018-06-30
414-2-000080,신월동 81-15 공영주차장,공영,노외,경상남도 창원시 의창구 신월동 81-15번지,경상남도 창원시 의창구 신월동 81-15,20,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.22472000,128.69538900,2018-06-30
414-2-000077,신월동 35-21 공영주차장,공영,노외,경상남도 창원시 의창구 신월로(자연한의원 옆),경상남도 창원시 의창구 신월동 35-21,13,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.22845400,128.69233100,2018-06-30
414-2-000029,신월동 12-157번지 공영주차장,공영,노외,경상남도 창원시 의창구 신월로37번길,경상남도 창원시 의창구 신월동 12-157번지,17,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.23035400,128.69326300,2018-06-30
414-2-000083,용동 128-1번지 공영주차장,공영,노외,경상남도 창원시 의창구 용동 상남로382번길,경상남도 창원시 의창구 용동 128-1번지일원,178,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24202200,128.70467700,2018-06-30
414-2-000071,동읍 용잠리 산26-2 공영주차장,공영,노외,경상남도 창원시 의창구 용잠리 산26-2번지,경상남도 창원시 의창구 동읍 용잠리 산26-2,52,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.27738700,128.68111000,2018-06-30
414-2-000032,용호동 73-41 공영주차장,공영,노외,경상남도 창원시 의창구 용지로153번길 앞,경상남도 창원시 의창구 용호동 73-41,23,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.22979200,128.68154100,2018-06-30
414-2-000033,용남초등학교 앞 공영주차장,공영,노외,경상남도 창원시 의창구 용지로211번길 39,경상남도 창원시 의창구 용지동 산 21-16,36,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.23432800,128.68122200,2018-06-30
414-2-000035,용지동주민센터 주차장,공영,노외,경상남도 창원시 의창구 용지로239번길,경상남도 창원시 의창구 용호동 62번지 (용지동 주민센터),54,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.23594900,128.68471000,2018-06-30
414-2-000013,명서동 111번지 운동장 부설주차장,공영,노외,경상남도 창원시 의창구 우곡로101번길 28,경상남도 창원시 의창구 명서동 111번지 (주택단지내 운동장 부설),50,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24337800,128.64173100,2018-06-30
414-2-000057,월림마을회관 공영주차장,공영,노외,경상남도 창원시 의창구 우암로79번길 3,경상남도 창원시 의창구 대산면 우암리 393-1번지(월림마을회관),11,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.33071800,128.73159300,2018-06-30
414-2-000009,도계동 888-1번지 공영주차장,공영,노외,경상남도 창원시 의창구 원이대로113번길 6,경상남도 창원시 의창구 도계동 888-1번지,25,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.25321900,128.63876500,2018-06-30
414-2-000014,명서동 114-2번지 공영주차장,공영,노외,경상남도 창원시 의창구 원이대로210번길 67-5,경상남도 창원시 의창구 명서동 114-2번지,64,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24237700,128.64349200,2018-06-30
414-2-000134,용호기계식 주차장,공영,노외,경상남도 창원시 의창구 원이대로579번길 16,,71,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,,,,,,,,경상남도 창원시청,055-212-4435,35.22973000,128.67978800,2018-06-30
414-2-000050,대산면 유등리 454번지 공영주차장,공영,노외,경상남도 창원시 의창구 유등남길40번길,경상남도 창원시 의창구 대산면 유등리 454번지,36,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.33224500,128.73574700,2018-06-30
414-2-000052,대산면 유등리 88-4번지 공영주차장,공영,노외,경상남도 창원시 의창구 유등로 407-3번지,경상남도 창원시 의창구 대산면 유등리 88-4번지,5,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.34555000,128.74706300,2018-06-30
414-2-000053,대산면 유등리 117-15번지 공영주차장,공영,노외,경상남도 창원시 의창구 유등로332번길,경상남도 창원시 의창구 대산면 유등리 117-15번지,12,2,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.34223300,128.74785400,2018-06-30
