관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 삼계리 327-1 (전안초-삼계성당 앞쪽 도로변)_2,,어린이보호,1,,,30,,055-225-3101,35.220017,128.501654,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  삼계10길 54 (명성유치원-화성 102동앞 삼거리)_1,,어린이보호,1,,,30,,055-225-3101,35.234158,128.501114,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  삼계10길 54 (명성유치원-화성 102동앞 삼거리)_2,,어린이보호,1,,,30,,055-225-3101,35.234158,128.501114,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 삼계숲길 222 (숲속유치원오피스빅문구센타앞삼거리)_1,,어린이보호,1,,,30,,055-225-3101,35.229838,128.495265,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 삼계숲길 222 (숲속유치원오피스빅문구센타앞삼거리)_2,,어린이보호,1,,,30,,055-225-3101,35.229838,128.495265,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 원계증산길 70-23 (원계자연어린이집-유강해피하우스앞)_1,,어린이보호,1,,,30,,055-225-3101,35.230756,128.507984,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 원계증산길 70-23 (원계자연어린이집-유강해피하우스앞)_2,,어린이보호,1,,,30,,055-225-3101,35.230756,128.507984,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 광려천남로 259-17 (원계자연어린이집-광려교회앞),,어린이보호,1,,,30,,055-225-3101,35.23051,128.506933,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 광려로 108 (광려중학교-정문)_1,,어린이보호,1,,,30,,055-225-3101,35.217648,128.503354,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 광려로 108 (광려중학교-정문)_2,,어린이보호,1,,,30,,055-225-3101,35.217648,128.503354,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 삼계리 507-9 (62호어린이공원)_1,,어린이보호,1,,,30,,055-225-3101,35.227668,128.496568,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 삼계리 507-9 (62호어린이공원)_2,,어린이보호,1,,,30,,055-225-3101,35.227668,128.496568,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 삼계리 508-2 (63호어린이공원)_1,,어린이보호,1,,,30,,055-225-3101,35.230022,128.498719,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 삼계리 508-2 (63호어린이공원)_2,,어린이보호,1,,,30,,055-225-3101,35.230022,128.498719,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 삼풍로 2 (광려초-조은나오스빌 입구)_1,,어린이보호,1,,,30,,055-225-3101,35.226042,128.504092,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 삼풍로 2 (광려초-조은나오스빌 입구)_2,,어린이보호,1,,,30,,055-225-3101,35.226042,128.504092,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  내서읍 중리상곡로 11 (쏠티동산어린이집-실내포장약속앞 삼거리),,어린이보호,1,,,30,,055-225-3101,35.243652,128.504057,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  무학로 589 (교동초-정문)_1,,어린이보호,1,,,30,,055-225-3101,35.220368,128.561495,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  무학로 589 (교동초-정문)_2,,어린이보호,1,,,30,,055-225-3101,35.220368,128.561495,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원남로 51 (회원초-정문)_1,,어린이보호,1,,,30,,055-225-3101,35.2185,128.567016,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원남로 51 (회원초-정문)_2,,어린이보호,1,,,30,,055-225-3101,35.2185,128.567016,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원남로 51 (회원초-정문)_3,,어린이보호,1,,,30,,055-225-3101,35.2185,128.567016,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원남로 51 (회원초-후문)_1,,어린이보호,1,,,30,,055-225-3101,35.219643,128.567314,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원남로 51 (회원초-후문)_2,,어린이보호,1,,,30,,055-225-3101,35.219643,128.567314,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원남32길 14 (가고파유치원)_1,,어린이보호,1,,,30,,055-225-3101,35.217567,128.562306,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원남32길 14 (가고파유치원)_2,,어린이보호,1,,,30,,055-225-3101,35.217567,128.562306,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원서10길 12 (삼학사옆길)_1,,어린이보호,1,,,30,,055-225-3101,35.217681,128.560056,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원서10길 12 (삼학사옆길)_2,,어린이보호,1,,,30,,055-225-3101,35.217681,128.560056,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원북21길 56 (이화유치원-주택가삼거리),,어린이보호,1,,,30,,055-225-3101,35.221094,128.566292,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원동 650 (경남은행연수원 뒤편 어린이공원),,어린이보호,1,,,30,,055-225-3101,35.215947,128.560057,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원북7길 2 (회원초-피부사랑앞사거리)_1,,어린이보호,1,,,30,,055-225-3101,35.218522,128.567453,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원북7길 2 (회원초-피부사랑앞사거리)_2,,어린이보호,1,,,30,,055-225-3101,35.218522,128.567453,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  무학로 607 (교동초-옆 큰도로변)_1,,어린이보호,1,,,30,,055-225-3101,35.221083,128.562818,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  무학로 607 (교동초-옆 큰도로변)_2,,어린이보호,1,,,30,,055-225-3101,35.221083,128.562818,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원동 668-1 (40호어린이공원)_1,,어린이보호,1,,,30,,055-225-3101,35.219532,128.563802,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원동 668-1 (40호어린이공원)_2,,어린이보호,1,,,30,,055-225-3101,35.219532,128.563802,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원동 628-1 (39호어린이공원)_1,,어린이보호,1,,,30,,055-225-3101,35.22155,128.567154,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원동 628-1 (39호어린이공원)_2,,어린이보호,1,,,30,,055-225-3101,35.22155,128.567154,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원남로 35 (회원초-회원부동산 앞)_1,,어린이보호,1,,,30,,055-225-3101,35.218479,128.565151,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회원남로 35 (회원초-회원부동산 앞)_2,,어린이보호,1,,,30,,055-225-3101,35.218479,128.565151,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전동 284-1 (35호어린이공원)_1,,어린이보호,1,,,30,,055-225-3101,35.227353,128.568528,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전동 284-1 (35호어린이공원)_2,,어린이보호,1,,,30,,055-225-3101,35.227353,128.568528,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전북2길 47 (북성초-후문)_1,,어린이보호,1,,,30,,055-225-3101,35.232301,128.570162,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전북2길 47 (북성초-후문)_2,,어린이보호,1,,,30,,055-225-3101,35.232301,128.570162,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전북1길 3 (북성초-정문1),,어린이보호,1,,,30,,055-225-3101,35.231081,128.570828,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전동로 8 (석전초-정문)_1,,어린이보호,1,,,30,,055-225-3101,35.23142,128.576113,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전동로 8 (석전초-정문)_2,,어린이보호,1,,,30,,055-225-3101,35.23142,128.576113,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전동로 8 (석전초-정문)_3,,어린이보호,1,,,30,,055-225-3101,35.23142,128.576113,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전동로 8 (석전초-후문 주차장입구)_1,,어린이보호,1,,,30,,055-225-3101,35.232241,128.57597,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전북1길 3 (북성초-정문2)_1,,어린이보호,1,,,30,,055-225-3101,35.230868,128.571184,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전북1길 3 (북성초-정문2)_2,,어린이보호,1,,,30,,055-225-3101,35.230868,128.571184,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전북1길 3 (북성초-정문2)_3,,어린이보호,1,,,30,,055-225-3101,35.230868,128.571184,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전동13길 1 (석전초-마산제일교회 삼거리)_1,,어린이보호,1,,,30,,055-225-3101,35.232434,128.576909,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전동13길 1 (석전초-마산제일교회 삼거리)_2,,어린이보호,1,,,30,,055-225-3101,35.232434,128.576909,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  석전동로 8 (석전초-후문 주차장입구)_2,,어린이보호,1,,,30,,055-225-3101,35.232241,128.57597,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회성동8길 56 (연화유치원-주택가 삼거리),,어린이보호,1,,,30,,055-225-3101,35.233405,128.565606,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회성남14길 10 (샛별유치원-원예농협 뒤편 의령슈퍼 사거리)_1,,어린이보호,1,,,30,,055-225-3101,35.232578,128.562666,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회성남14길 10 (샛별유치원-원예농협 뒤편 의령슈퍼 사거리)_2,,어린이보호,1,,,30,,055-225-3101,35.232578,128.562666,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회성남14길 10 (샛별유치원-원예농협 뒤편 의령슈퍼 사거리)_3,,어린이보호,1,,,30,,055-225-3101,35.232554,128.562666,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  회성남14길 10 (샛별유치원-원예농협 뒤편 의령슈퍼 사거리)_4,,어린이보호,1,,,30,,055-225-3101,35.232554,128.562666,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  팔용로 38 (양덕초-GS주유소 앞)_1,,어린이보호,1,,,30,,055-225-3101,35.233198,128.587251,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  팔용로 38 (양덕초-GS주유소 앞)_2,,어린이보호,1,,,30,,055-225-3101,35.233198,128.587251,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  팔용로 38 (양덕초-GS주유소 앞)_3,,어린이보호,1,,,30,,055-225-3101,35.233198,128.587251,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  팔용로 26 (세화유치원),,어린이보호,1,,,30,,055-225-3101,35.232029,128.58639,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  양덕동 833 (어린이공원),,어린이보호,1,,,30,,055-225-3101,35.235635,128.588386,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  양덕동12길 86 (양덕초-하천가방면 도로)_1,,어린이보호,1,,,30,,055-225-3101,35.232979,128.58859,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  양덕동12길 86 (양덕초-하천가방면 도로)_2,,어린이보호,1,,,30,,055-225-3101,35.232979,128.58859,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  양덕동12길 61 (세화유치원-대동인삼앞)_1,,어린이보호,1,,,30,,055-225-3101,35.231931,128.587148,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  양덕동12길 61 (세화유치원-대동인삼앞)_2,,어린이보호,1,,,30,,055-225-3101,35.231931,128.587148,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  양덕15길 11 (양덕초-후문 주차장입구)_1,,어린이보호,1,,,30,,055-225-3101,35.234103,128.58853,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  양덕15길 11 (양덕초-후문 주차장입구)_2,,어린이보호,1,,,30,,055-225-3101,35.234103,128.58853,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  양덕동 84-9 (가고파초-옆도로변 메트로시티 101동 앞쪽)_1,,어린이보호,1,,,30,,055-225-3101,35.226515,128.579767,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  양덕동 84-9 (가고파초-옆도로변 메트로시티 101동 앞쪽)_2,,어린이보호,1,,,30,,055-225-3101,35.226515,128.579767,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  삼호로 108 (솔빛길유치원)_1,,어린이보호,1,,,30,,055-225-3101,35.225118,128.581175,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  삼호로 108 (솔빛길유치원)_2,,어린이보호,1,,,30,,055-225-3101,35.225118,128.581175,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북2길 48 (경남혜림학교-정문)_1,,어린이보호,1,,,30,,055-225-3101,35.243123,128.581313,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북2길 48 (경남혜림학교-정문)_2,,어린이보호,1,,,30,,055-225-3101,35.243123,128.581313,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북2길 48 (경남혜림학교-정문)_3,,어린이보호,1,,,30,,055-225-3101,35.243123,128.581313,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북8길 19 (경남혜림학교-후문)_1,,어린이보호,1,,,30,,055-225-3101,35.243123,128.581313,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북6길 33 (합성초-후문)_1,,어린이보호,1,,,30,,055-225-3101,35.24261,128.581395,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북6길 33 (합성초-후문)_2,,어린이보호,1,,,30,,055-225-3101,35.24261,128.581395,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북6길 33 (합성초-후문)_3,,어린이보호,1,,,30,,055-225-3101,35.24261,128.581395,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성서1길 95 (새싹유치원),,어린이보호,1,,,30,,055-225-3101,35.240976,128.58351,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북16길 65 (합성초-정문)_1,,어린이보호,1,,,30,,055-225-3101,35.242048,128.582533,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북16길 65 (합성초-정문)_2,,어린이보호,1,,,30,,055-225-3101,35.242048,128.582533,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북16길 65 (합성초-정문)_3,,어린이보호,1,,,30,,055-225-3101,35.242048,128.582533,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북16길 97 (합성초-유연탕 앞)_1,,어린이보호,1,,,30,,055-225-3101,35.24272,128.583606,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북16길 97 (합성초-유연탕 앞)_2,,어린이보호,1,,,30,,055-225-3101,35.24272,128.583606,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북16길 97 (합성초-유연탕 앞)_3,,어린이보호,1,,,30,,055-225-3101,35.24272,128.583606,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북15길 7 (경남혜림학교-주택앞 삼거리)_1,,어린이보호,1,,,30,,055-225-3101,35.242619,128.580345,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북15길 7 (경남혜림학교-주택앞 삼거리)_2,,어린이보호,1,,,30,,055-225-3101,35.242619,128.580345,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성북8길 19 (경남혜림학교-후문)_2,,어린이보호,1,,,30,,055-225-3101,35.244021,128.580465,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  학교단지로 31 (팔룡초-정문)_1,,어린이보호,1,,,30,,055-225-3101,35.241337,128.594233,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  학교단지로 31 (팔룡초-정문)_2,,어린이보호,1,,,30,,055-225-3101,35.241337,128.594233,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성동 45-6 (팔룡초-자율방범대 초소앞)_1,,어린이보호,1,,,30,,055-225-3101,35.24175,128.59186,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  합성동 45-6 (팔룡초-자율방범대 초소앞)_2,,어린이보호,1,,,30,,055-225-3101,35.24175,128.59186,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암북19길 141 (구암초-정문)_1,,어린이보호,1,,,30,,055-225-3101,35.257462,128.594692,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암북19길 141 (구암초-정문)_2,,어린이보호,1,,,30,,055-225-3101,35.257462,128.594692,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암북19길 141 (구암초-정문)_3,,어린이보호,1,,,30,,055-225-3101,35.257462,128.594692,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  소계천서길 113 (소명유치원-하천 옆)_1,,어린이보호,1,,,30,,055-225-3101,35.259337,128.595323,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  소계천서길 113 (소명유치원-하천 옆)_2,,어린이보호,1,,,30,,055-225-3101,35.259337,128.595323,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암서2길 111 (천사유치원),,어린이보호,1,,,30,,055-225-3101,35.24975,128.594528,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암북19길 136 (구암초-후문 및 차량진입로),,어린이보호,1,,,30,,055-225-3101,35.257014,128.594044,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암서8길 22 (천사유치원-준인테리어 앞)_1,,어린이보호,1,,,30,,055-225-3101,35.249985,128.594494,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암서8길 22 (천사유치원-준인테리어 앞)_2,,어린이보호,1,,,30,,055-225-3101,35.249985,128.594494,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  소계천서길 103 (소명유치원-입구 앞 주차장)_1,,어린이보호,1,,,30,,055-225-3101,35.259028,128.596125,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  소계천서길 103 (소명유치원-입구 앞 주차장)_2,,어린이보호,1,,,30,,055-225-3101,35.259028,128.596125,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  소계천서길 59 (15호어린이공원)_1,,어린이보호,1,,,30,,055-225-3101,35.257186,128.596744,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  소계천서길 59 (15호어린이공원)_2,,어린이보호,1,,,30,,055-225-3101,35.257186,128.596744,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암북16길 28 (구암초-할인마트앞 사거리)_1,,어린이보호,1,,,30,,055-225-3101,35.152304,128.3545,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암북16길 28 (구암초-할인마트앞 사거리)_2,,어린이보호,1,,,30,,055-225-3101,35.152304,128.3545,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  팔용로 280 (마산중앙초-정문앞 육교위)_1,,어린이보호,1,,,30,,055-225-3101,35.248822,128.601232,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  팔용로 280 (마산중앙초-정문앞 육교위)_2,,어린이보호,1,,,30,,055-225-3101,35.248822,128.601232,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  팔용로 280 (마산중앙초-정문앞 육교위)_3,,어린이보호,1,,,30,,055-225-3101,35.248822,128.601232,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암반계길 24 (석화유치원)_1,,어린이보호,1,,,30,,055-225-3101,35.249552,128.603641,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암동 1355-1 (한영빌앞 18호어린이공원),,어린이보호,1,,,30,,055-225-3101,35.253813,128.599225,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암동 85-10 (19호어린이공원),,어린이보호,1,,,30,,055-225-3101,35.249518,128.598191,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암동 29-7 (레드폭스앞 쉼터),,어린이보호,1,,,30,,055-225-3101,35.245932,128.591988,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  팔용로 285 (마산중앙초-SK주유소 차량출구쪽)_2,,어린이보호,1,,,30,,055-225-3101,35.249032,128.601961,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암반계길 24 (석화유치원)_2,,어린이보호,1,,,30,,055-225-3101,35.249552,128.603641,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암남11길 8 (마산중앙초-주민자치센터 탁구장앞)_1,,어린이보호,1,,,30,,055-225-3101,35.249073,128.601207,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  구암남11길 8 (마산중앙초-주민자치센터 탁구장앞)_2,,어린이보호,1,,,30,,055-225-3101,35.249073,128.601207,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  봉덕1길 14 (봉덕초-정문_봉덕문구상사 옆)_1,,어린이보호,1,,,30,,055-225-3101,35.222315,128.593856,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  봉덕1길 14 (봉덕초-정문_봉덕문구상사 옆)_2,,어린이보호,1,,,30,,055-225-3101,35.222315,128.593856,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  봉덕1길 14 (봉덕초-정문_세영수학교습소 옆)_1,,어린이보호,1,,,30,,055-225-3101,35.221267,128.594812,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  봉덕1길 14 (봉덕초-정문_세영수학교습소 옆)_2,,어린이보호,1,,,30,,055-225-3101,35.221267,128.594812,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  봉양로 71 (봉덕초-해주초밥 앞)_1,,어린이보호,1,,,30,,055-225-3101,35.221297,128.594787,2018-06-30
경상남도 창원시청,경상남도 창원시 마산회원구  봉양로 71 (봉덕초-해주초밥 앞)_2,,어린이보호,1,,,30,,055-225-3101,35.221297,128.594787,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 동읍사거리(동읍 용잠리 367-4),,교통정보수집,4,,,30,,055-225-3101,35.277227,128.68475,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 송정리삼거리(동읍 송정리 2-18),,교통정보수집,4,,,30,,055-225-3101,35.283686,128.698612,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 동전리사거리(북면 동전리 33-7),,교통정보수집,4,,,30,,055-225-3101,35.318474,128.603135,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 무동지구 1교차로(북면 무동리 253),,교통정보수집,4,,,30,,055-225-3101,35.316246,128.585604,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 무동지구 2교차로(북면 무동리 331-4),,교통정보수집,4,,,30,,055-225-3101,35.316246,128.579897,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 무동휴먼빌1단지옆 삼거리(북면 무동리 212-2),,교통정보수집,4,,,30,,055-225-3101,35.319448,128.585478,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 중방마을교차로(북면 감계리 634),,교통정보수집,4,,,30,,055-225-3101,35.296283,128.591881,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 북창원TG앞 교차로(북면 화천리 898),,교통정보수집,4,,,30,,055-225-3101,35.295793,128.60497,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 감계힐스테이트1차사거리(감계리 81번지 앞 교차로),,교통정보수집,4,,,30,,055-225-3101,35.302255,128.595872,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 감계아내에코입구사거리(감계리 1216-3번지 앞 교차로),,교통정보수집,4,,,30,,055-225-3101,35.302255,128.591366,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 무동지구 교차로(칸아파트 앞),,교통정보수집,4,,,30,,055-225-3101,35.322803,128.580884,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 감계중사거리(북면 감계리 732번지),,교통정보수집,4,,,30,,055-225-3101,35.300891,128.586427,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 가술삼거리(대산면 제동리 616-6),,교통정보수집,4,,,30,,055-225-3101,35.330926,128.709533,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 대산고사거리(대산면 제동리 488-19),,교통정보수집,4,,,30,,055-225-3101,35.332379,128.709115,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 대산산단F교차로(대산면 가술리 391-37),,교통정보수집,4,,,30,,055-225-3101,35.330961,128.706154,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 대산면사무소교차로(대산면 제동리 265-45),,교통정보수집,4,,,30,,055-225-3101,35.335897,128.709002,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 도계광장(소답동 159-18),,교통정보수집,4,,,30,,055-225-3101,35.261389,128.630966,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 중동사거리(메트로병원삼거리_소답동 167),,교통정보수집,4,,,30,,055-225-3101,35.261262,128.626535,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 소계광장(소계동 130-137),,교통정보수집,4,,,30,,055-225-3101,35.255143,128.605667,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 팔용사거리(팔용동 24-1),,교통정보수집,4,,,30,,055-225-3101,35.252103,128.610238,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 서상교사거리(팔용동 532-1),,교통정보수집,4,,,30,,055-225-3101,35.251568,128.619057,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 의창사거리(팔용동 198-19),,교통정보수집,4,,,30,,055-225-3101,35.261687,128.618199,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 용원교차로(팔용동 15-7),,교통정보수집,4,,,30,,055-225-3101,35.232931,128.643755,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 미래여성병원사거리(모자연병원사거리_도계동 346-1),,교통정보수집,4,,,30,,055-225-3101,35.257272,128.634249,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 도계삼거리(도계동 458-1),,교통정보수집,4,,,30,,055-225-3101,35.259179,128.632621,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 명곡광장(명서동 199-10),,교통정보수집,4,,,30,,055-225-3101,35.241939,128.651211,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 명곡교(명서다리)교차로(명서동 131-10),,교통정보수집,4,,,30,,055-225-3101,35.245606,128.644758,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 명도초등학교사거리(명곡동 186-1),,교통정보수집,4,,,30,,055-225-3101,35.254955,128.64364,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 삼동교차로(삼동동 147-2),,교통정보수집,4,,,30,,055-225-3101,35.239279,128.696195,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 창원CC입구삼거리(봉곡동 117-12),,교통정보수집,4,,,30,,055-225-3101,35.249198,128.666811,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 봉곡중삼거리(봉곡동 82-17),,교통정보수집,4,,,30,,055-225-3101,35.245606,128.662959,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 도청서문사거리(사림동 2-7),,교통정보수집,4,,,30,,055-225-3101,35.237363,128.688599,2018-06-30
