,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
3621,경상남도 창원시청,경상남도 창원시 의창구 무동휴먼빌1단지옆 삼거리(북면 무동리 212-2)_2,,교통정보수집,1,,,30,,055-225-3101,35.319448,128.585478,2018-06-30
3622,경상남도 창원시청,경상남도 창원시 의창구 무동휴먼빌1단지옆 삼거리(북면 무동리 212-2)_3,,교통정보수집,1,,,30,,055-225-3101,35.319448,128.585478,2018-06-30
3623,경상남도 창원시청,경상남도 창원시 의창구 무동휴먼빌1단지옆 삼거리(북면 무동리 212-2)_4,,교통정보수집,1,,,30,,055-225-3101,35.319448,128.585478,2018-06-30
3624,경상남도 창원시청,경상남도 창원시 의창구 중방마을교차로(북면 감계리 634)_1,,교통정보수집,1,,,30,,055-225-3101,35.296283,128.591881,2018-06-30
3625,경상남도 창원시청,경상남도 창원시 의창구 중방마을교차로(북면 감계리 634)_2,,교통정보수집,1,,,30,,055-225-3101,35.296283,128.591881,2018-06-30
3626,경상남도 창원시청,경상남도 창원시 의창구 중방마을교차로(북면 감계리 634)_3,,교통정보수집,1,,,30,,055-225-3101,35.296283,128.591881,2018-06-30
3627,경상남도 창원시청,경상남도 창원시 의창구 중방마을교차로(북면 감계리 634)_4,,교통정보수집,1,,,30,,055-225-3101,35.296283,128.591881,2018-06-30
3628,경상남도 창원시청,경상남도 창원시 의창구 북창원TG앞 교차로(북면 화천리 898)_1,,교통정보수집,1,,,30,,055-225-3101,35.295792999999996,128.60497,2018-06-30
3629,경상남도 창원시청,경상남도 창원시 의창구 북창원TG앞 교차로(북면 화천리 898)_2,,교통정보수집,1,,,30,,055-225-3101,35.295792999999996,128.60497,2018-06-30
3630,경상남도 창원시청,경상남도 창원시 의창구 북창원TG앞 교차로(북면 화천리 898)_3,,교통정보수집,1,,,30,,055-225-3101,35.295792999999996,128.60497,2018-06-30
3631,경상남도 창원시청,경상남도 창원시 의창구 북창원TG앞 교차로(북면 화천리 898)_4,,교통정보수집,1,,,30,,055-225-3101,35.295792999999996,128.60497,2018-06-30
3632,경상남도 창원시청,경상남도 창원시 의창구 감계힐스테이트1차사거리(감계리 81번지 앞 교차로)_1,,교통정보수집,1,,,30,,055-225-3101,35.302255,128.59587199999999,2018-06-30
3633,경상남도 창원시청,경상남도 창원시 의창구 감계힐스테이트1차사거리(감계리 81번지 앞 교차로)_2,,교통정보수집,1,,,30,,055-225-3101,35.302255,128.59587199999999,2018-06-30
3634,경상남도 창원시청,경상남도 창원시 의창구 감계힐스테이트1차사거리(감계리 81번지 앞 교차로)_3,,교통정보수집,1,,,30,,055-225-3101,35.302255,128.59587199999999,2018-06-30
3635,경상남도 창원시청,경상남도 창원시 의창구 감계힐스테이트1차사거리(감계리 81번지 앞 교차로)_4,,교통정보수집,1,,,30,,055-225-3101,35.302255,128.59587199999999,2018-06-30
3636,경상남도 창원시청,경상남도 창원시 의창구 감계아내에코입구사거리(감계리 1216-3번지 앞 교차로)_1,,교통정보수집,1,,,30,,055-225-3101,35.302255,128.591366,2018-06-30
3637,경상남도 창원시청,경상남도 창원시 의창구 감계아내에코입구사거리(감계리 1216-3번지 앞 교차로)_2,,교통정보수집,1,,,30,,055-225-3101,35.302255,128.591366,2018-06-30
3638,경상남도 창원시청,경상남도 창원시 의창구 감계아내에코입구사거리(감계리 1216-3번지 앞 교차로)_3,,교통정보수집,1,,,30,,055-225-3101,35.302255,128.591366,2018-06-30
3639,경상남도 창원시청,경상남도 창원시 의창구 감계아내에코입구사거리(감계리 1216-3번지 앞 교차로)_4,,교통정보수집,1,,,30,,055-225-3101,35.302255,128.591366,2018-06-30
3640,경상남도 창원시청,경상남도 창원시 의창구 무동지구 교차로(칸아파트 앞)_1,,교통정보수집,1,,,30,,055-225-3101,35.322803,128.580884,2018-06-30
3641,경상남도 창원시청,경상남도 창원시 의창구 무동지구 교차로(칸아파트 앞)_2,,교통정보수집,1,,,30,,055-225-3101,35.322803,128.580884,2018-06-30
3642,경상남도 창원시청,경상남도 창원시 의창구 무동지구 교차로(칸아파트 앞)_3,,교통정보수집,1,,,30,,055-225-3101,35.322803,128.580884,2018-06-30
3643,경상남도 창원시청,경상남도 창원시 의창구 무동지구 교차로(칸아파트 앞)_4,,교통정보수집,1,,,30,,055-225-3101,35.322803,128.580884,2018-06-30
3644,경상남도 창원시청,경상남도 창원시 의창구 감계중사거리(북면 감계리 732번지)_1,,교통정보수집,1,,,30,,055-225-3101,35.300891,128.58642700000001,2018-06-30
3645,경상남도 창원시청,경상남도 창원시 의창구 감계중사거리(북면 감계리 732번지)_2,,교통정보수집,1,,,30,,055-225-3101,35.300891,128.58642700000001,2018-06-30
3646,경상남도 창원시청,경상남도 창원시 의창구 감계중사거리(북면 감계리 732번지)_3,,교통정보수집,1,,,30,,055-225-3101,35.300891,128.58642700000001,2018-06-30
3647,경상남도 창원시청,경상남도 창원시 의창구 감계중사거리(북면 감계리 732번지)_4,,교통정보수집,1,,,30,,055-225-3101,35.300891,128.58642700000001,2018-06-30
3648,경상남도 창원시청,경상남도 창원시 의창구 가술삼거리(대산면 제동리 616-6)_1,,교통정보수집,1,,,30,,055-225-3101,35.330926,128.709533,2018-06-30
3649,경상남도 창원시청,경상남도 창원시 의창구 가술삼거리(대산면 제동리 616-6)_2,,교통정보수집,1,,,30,,055-225-3101,35.330926,128.709533,2018-06-30
3650,경상남도 창원시청,경상남도 창원시 의창구 가술삼거리(대산면 제동리 616-6)_3,,교통정보수집,1,,,30,,055-225-3101,35.330926,128.709533,2018-06-30
3651,경상남도 창원시청,경상남도 창원시 의창구 가술삼거리(대산면 제동리 616-6)_4,,교통정보수집,1,,,30,,055-225-3101,35.330926,128.709533,2018-06-30
3652,경상남도 창원시청,경상남도 창원시 의창구 대산고사거리(대산면 제동리 488-19)_1,,교통정보수집,1,,,30,,055-225-3101,35.332378999999996,128.709115,2018-06-30
3653,경상남도 창원시청,경상남도 창원시 의창구 대산고사거리(대산면 제동리 488-19)_2,,교통정보수집,1,,,30,,055-225-3101,35.332378999999996,128.709115,2018-06-30
3654,경상남도 창원시청,경상남도 창원시 의창구 대산고사거리(대산면 제동리 488-19)_3,,교통정보수집,1,,,30,,055-225-3101,35.332378999999996,128.709115,2018-06-30
3655,경상남도 창원시청,경상남도 창원시 의창구 대산고사거리(대산면 제동리 488-19)_4,,교통정보수집,1,,,30,,055-225-3101,35.332378999999996,128.709115,2018-06-30
3656,경상남도 창원시청,경상남도 창원시 의창구 대산산단F교차로(대산면 가술리 391-37)_1,,교통정보수집,1,,,30,,055-225-3101,35.330961,128.706154,2018-06-30
3657,경상남도 창원시청,경상남도 창원시 의창구 대산산단F교차로(대산면 가술리 391-37)_2,,교통정보수집,1,,,30,,055-225-3101,35.330961,128.706154,2018-06-30
3658,경상남도 창원시청,경상남도 창원시 의창구 대산산단F교차로(대산면 가술리 391-37)_3,,교통정보수집,1,,,30,,055-225-3101,35.330961,128.706154,2018-06-30
3659,경상남도 창원시청,경상남도 창원시 의창구 대산산단F교차로(대산면 가술리 391-37)_4,,교통정보수집,1,,,30,,055-225-3101,35.330961,128.706154,2018-06-30
3660,경상남도 창원시청,경상남도 창원시 의창구 대산면사무소교차로(대산면 제동리 265-45)_1,,교통정보수집,1,,,30,,055-225-3101,35.335896999999996,128.709002,2018-06-30
3661,경상남도 창원시청,경상남도 창원시 의창구 대산면사무소교차로(대산면 제동리 265-45)_2,,교통정보수집,1,,,30,,055-225-3101,35.335896999999996,128.709002,2018-06-30
3662,경상남도 창원시청,경상남도 창원시 의창구 대산면사무소교차로(대산면 제동리 265-45)_3,,교통정보수집,1,,,30,,055-225-3101,35.335896999999996,128.709002,2018-06-30
3663,경상남도 창원시청,경상남도 창원시 의창구 대산면사무소교차로(대산면 제동리 265-45)_4,,교통정보수집,1,,,30,,055-225-3101,35.335896999999996,128.709002,2018-06-30
3664,경상남도 창원시청,경상남도 창원시 의창구 도계광장(소답동 159-18)_1,,교통정보수집,1,,,30,,055-225-3101,35.261389,128.630966,2018-06-30
3665,경상남도 창원시청,경상남도 창원시 의창구 도계광장(소답동 159-18)_2,,교통정보수집,1,,,30,,055-225-3101,35.261389,128.630966,2018-06-30
3666,경상남도 창원시청,경상남도 창원시 의창구 도계광장(소답동 159-18)_3,,교통정보수집,1,,,30,,055-225-3101,35.261389,128.630966,2018-06-30
3667,경상남도 창원시청,경상남도 창원시 의창구 도계광장(소답동 159-18)_4,,교통정보수집,1,,,30,,055-225-3101,35.261389,128.630966,2018-06-30
3668,경상남도 창원시청,경상남도 창원시 의창구 중동사거리(메트로병원삼거리_소답동 167)_1,,교통정보수집,1,,,30,,055-225-3101,35.261262,128.62653500000002,2018-06-30
3669,경상남도 창원시청,경상남도 창원시 의창구 중동사거리(메트로병원삼거리_소답동 167)_2,,교통정보수집,1,,,30,,055-225-3101,35.261262,128.62653500000002,2018-06-30
3670,경상남도 창원시청,경상남도 창원시 의창구 중동사거리(메트로병원삼거리_소답동 167)_3,,교통정보수집,1,,,30,,055-225-3101,35.261262,128.62653500000002,2018-06-30
3671,경상남도 창원시청,경상남도 창원시 의창구 중동사거리(메트로병원삼거리_소답동 167)_4,,교통정보수집,1,,,30,,055-225-3101,35.261262,128.62653500000002,2018-06-30
3672,경상남도 창원시청,경상남도 창원시 의창구 소계광장(소계동 130-137)_1,,교통정보수집,1,,,30,,055-225-3101,35.255143,128.60566699999998,2018-06-30
3673,경상남도 창원시청,경상남도 창원시 의창구 소계광장(소계동 130-137)_2,,교통정보수집,1,,,30,,055-225-3101,35.255143,128.60566699999998,2018-06-30
3674,경상남도 창원시청,경상남도 창원시 의창구 소계광장(소계동 130-137)_3,,교통정보수집,1,,,30,,055-225-3101,35.255143,128.60566699999998,2018-06-30
3675,경상남도 창원시청,경상남도 창원시 의창구 소계광장(소계동 130-137)_4,,교통정보수집,1,,,30,,055-225-3101,35.255143,128.60566699999998,2018-06-30
3676,경상남도 창원시청,경상남도 창원시 의창구 팔용사거리(팔용동 24-1)_1,,교통정보수집,1,,,30,,055-225-3101,35.252103000000005,128.61023799999998,2018-06-30
3677,경상남도 창원시청,경상남도 창원시 의창구 팔용사거리(팔용동 24-1)_2,,교통정보수집,1,,,30,,055-225-3101,35.252103000000005,128.61023799999998,2018-06-30
3678,경상남도 창원시청,경상남도 창원시 의창구 팔용사거리(팔용동 24-1)_3,,교통정보수집,1,,,30,,055-225-3101,35.252103000000005,128.61023799999998,2018-06-30
3679,경상남도 창원시청,경상남도 창원시 의창구 팔용사거리(팔용동 24-1)_4,,교통정보수집,1,,,30,,055-225-3101,35.252103000000005,128.61023799999998,2018-06-30
3680,경상남도 창원시청,경상남도 창원시 의창구 서상교사거리(팔용동 532-1)_1,,교통정보수집,1,,,30,,055-225-3101,35.251568,128.619057,2018-06-30
3681,경상남도 창원시청,경상남도 창원시 의창구 서상교사거리(팔용동 532-1)_2,,교통정보수집,1,,,30,,055-225-3101,35.251568,128.619057,2018-06-30
3682,경상남도 창원시청,경상남도 창원시 의창구 서상교사거리(팔용동 532-1)_3,,교통정보수집,1,,,30,,055-225-3101,35.251568,128.619057,2018-06-30
3683,경상남도 창원시청,경상남도 창원시 의창구 서상교사거리(팔용동 532-1)_4,,교통정보수집,1,,,30,,055-225-3101,35.251568,128.619057,2018-06-30
3684,경상남도 창원시청,경상남도 창원시 의창구 의창사거리(팔용동 198-19)_1,,교통정보수집,1,,,30,,055-225-3101,35.261687,128.618199,2018-06-30
3685,경상남도 창원시청,경상남도 창원시 의창구 의창사거리(팔용동 198-19)_2,,교통정보수집,1,,,30,,055-225-3101,35.261687,128.618199,2018-06-30
3686,경상남도 창원시청,경상남도 창원시 의창구 의창사거리(팔용동 198-19)_3,,교통정보수집,1,,,30,,055-225-3101,35.261687,128.618199,2018-06-30
3687,경상남도 창원시청,경상남도 창원시 의창구 의창사거리(팔용동 198-19)_4,,교통정보수집,1,,,30,,055-225-3101,35.261687,128.618199,2018-06-30
3688,경상남도 창원시청,경상남도 창원시 의창구 용원교차로(팔용동 15-7)_1,,교통정보수집,1,,,30,,055-225-3101,35.232931,128.643755,2018-06-30
3689,경상남도 창원시청,경상남도 창원시 의창구 용원교차로(팔용동 15-7)_2,,교통정보수집,1,,,30,,055-225-3101,35.232931,128.643755,2018-06-30
3690,경상남도 창원시청,경상남도 창원시 의창구 용원교차로(팔용동 15-7)_3,,교통정보수집,1,,,30,,055-225-3101,35.232931,128.643755,2018-06-30
3691,경상남도 창원시청,경상남도 창원시 의창구 용원교차로(팔용동 15-7)_4,,교통정보수집,1,,,30,,055-225-3101,35.232931,128.643755,2018-06-30
3692,경상남도 창원시청,경상남도 창원시 의창구 미래여성병원사거리(모자연병원사거리_도계동 346-1)_1,,교통정보수집,1,,,30,,055-225-3101,35.257272,128.634249,2018-06-30
3693,경상남도 창원시청,경상남도 창원시 의창구 미래여성병원사거리(모자연병원사거리_도계동 346-1)_2,,교통정보수집,1,,,30,,055-225-3101,35.257272,128.634249,2018-06-30
3694,경상남도 창원시청,경상남도 창원시 의창구 미래여성병원사거리(모자연병원사거리_도계동 346-1)_3,,교통정보수집,1,,,30,,055-225-3101,35.257272,128.634249,2018-06-30
3695,경상남도 창원시청,경상남도 창원시 의창구 미래여성병원사거리(모자연병원사거리_도계동 346-1)_4,,교통정보수집,1,,,30,,055-225-3101,35.257272,128.634249,2018-06-30
3696,경상남도 창원시청,경상남도 창원시 의창구 도계삼거리(도계동 458-1)_1,,교통정보수집,1,,,30,,055-225-3101,35.259178999999996,128.632621,2018-06-30
3697,경상남도 창원시청,경상남도 창원시 의창구 도계삼거리(도계동 458-1)_2,,교통정보수집,1,,,30,,055-225-3101,35.259178999999996,128.632621,2018-06-30
3698,경상남도 창원시청,경상남도 창원시 의창구 도계삼거리(도계동 458-1)_3,,교통정보수집,1,,,30,,055-225-3101,35.259178999999996,128.632621,2018-06-30
3699,경상남도 창원시청,경상남도 창원시 의창구 도계삼거리(도계동 458-1)_4,,교통정보수집,1,,,30,,055-225-3101,35.259178999999996,128.632621,2018-06-30
3700,경상남도 창원시청,경상남도 창원시 의창구 명곡광장(명서동 199-10)_1,,교통정보수집,1,,,30,,055-225-3101,35.241939,128.65121100000002,2018-06-30
3701,경상남도 창원시청,경상남도 창원시 의창구 명곡광장(명서동 199-10)_2,,교통정보수집,1,,,30,,055-225-3101,35.241939,128.65121100000002,2018-06-30
3702,경상남도 창원시청,경상남도 창원시 의창구 명곡광장(명서동 199-10)_3,,교통정보수집,1,,,30,,055-225-3101,35.241939,128.65121100000002,2018-06-30
3703,경상남도 창원시청,경상남도 창원시 의창구 명곡광장(명서동 199-10)_4,,교통정보수집,1,,,30,,055-225-3101,35.241939,128.65121100000002,2018-06-30
3704,경상남도 창원시청,경상남도 창원시 의창구 명곡교(명서다리)교차로(명서동 131-10)_1,,교통정보수집,1,,,30,,055-225-3101,35.245606,128.644758,2018-06-30
3705,경상남도 창원시청,경상남도 창원시 의창구 명곡교(명서다리)교차로(명서동 131-10)_2,,교통정보수집,1,,,30,,055-225-3101,35.245606,128.644758,2018-06-30
3706,경상남도 창원시청,경상남도 창원시 의창구 명곡교(명서다리)교차로(명서동 131-10)_3,,교통정보수집,1,,,30,,055-225-3101,35.245606,128.644758,2018-06-30
3707,경상남도 창원시청,경상남도 창원시 의창구 명곡교(명서다리)교차로(명서동 131-10)_4,,교통정보수집,1,,,30,,055-225-3101,35.245606,128.644758,2018-06-30
3708,경상남도 창원시청,경상남도 창원시 의창구 명도초등학교사거리(명곡동 186-1)_1,,교통정보수집,1,,,30,,055-225-3101,35.254954999999995,128.64364,2018-06-30
3709,경상남도 창원시청,경상남도 창원시 의창구 명도초등학교사거리(명곡동 186-1)_2,,교통정보수집,1,,,30,,055-225-3101,35.254954999999995,128.64364,2018-06-30
3710,경상남도 창원시청,경상남도 창원시 의창구 명도초등학교사거리(명곡동 186-1)_3,,교통정보수집,1,,,30,,055-225-3101,35.254954999999995,128.64364,2018-06-30
3711,경상남도 창원시청,경상남도 창원시 의창구 명도초등학교사거리(명곡동 186-1)_4,,교통정보수집,1,,,30,,055-225-3101,35.254954999999995,128.64364,2018-06-30
3712,경상남도 창원시청,경상남도 창원시 의창구 삼동교차로(삼동동 147-2)_1,,교통정보수집,1,,,30,,055-225-3101,35.239278999999996,128.696195,2018-06-30
3713,경상남도 창원시청,경상남도 창원시 의창구 삼동교차로(삼동동 147-2)_2,,교통정보수집,1,,,30,,055-225-3101,35.239278999999996,128.696195,2018-06-30
3714,경상남도 창원시청,경상남도 창원시 의창구 삼동교차로(삼동동 147-2)_3,,교통정보수집,1,,,30,,055-225-3101,35.239278999999996,128.696195,2018-06-30
3715,경상남도 창원시청,경상남도 창원시 의창구 삼동교차로(삼동동 147-2)_4,,교통정보수집,1,,,30,,055-225-3101,35.239278999999996,128.696195,2018-06-30
3716,경상남도 창원시청,경상남도 창원시 의창구 창원CC입구삼거리(봉곡동 117-12)_1,,교통정보수집,1,,,30,,055-225-3101,35.249198,128.66681100000002,2018-06-30
3717,경상남도 창원시청,경상남도 창원시 의창구 창원CC입구삼거리(봉곡동 117-12)_2,,교통정보수집,1,,,30,,055-225-3101,35.249198,128.66681100000002,2018-06-30
3718,경상남도 창원시청,경상남도 창원시 의창구 창원CC입구삼거리(봉곡동 117-12)_3,,교통정보수집,1,,,30,,055-225-3101,35.249198,128.66681100000002,2018-06-30
3719,경상남도 창원시청,경상남도 창원시 의창구 창원CC입구삼거리(봉곡동 117-12)_4,,교통정보수집,1,,,30,,055-225-3101,35.249198,128.66681100000002,2018-06-30
3720,경상남도 창원시청,경상남도 창원시 의창구 봉곡중삼거리(봉곡동 82-17)_1,,교통정보수집,1,,,30,,055-225-3101,35.245606,128.662959,2018-06-30
3721,경상남도 창원시청,경상남도 창원시 의창구 봉곡중삼거리(봉곡동 82-17)_2,,교통정보수집,1,,,30,,055-225-3101,35.245606,128.662959,2018-06-30
3722,경상남도 창원시청,경상남도 창원시 의창구 봉곡중삼거리(봉곡동 82-17)_3,,교통정보수집,1,,,30,,055-225-3101,35.245606,128.662959,2018-06-30
3723,경상남도 창원시청,경상남도 창원시 의창구 봉곡중삼거리(봉곡동 82-17)_4,,교통정보수집,1,,,30,,055-225-3101,35.245606,128.662959,2018-06-30
3724,경상남도 창원시청,경상남도 창원시 의창구 도청서문사거리(사림동 2-7)_1,,교통정보수집,1,,,30,,055-225-3101,35.237363,128.688599,2018-06-30
3725,경상남도 창원시청,경상남도 창원시 의창구 도청서문사거리(사림동 2-7)_2,,교통정보수집,1,,,30,,055-225-3101,35.237363,128.688599,2018-06-30
3726,경상남도 창원시청,경상남도 창원시 의창구 도청서문사거리(사림동 2-7)_3,,교통정보수집,1,,,30,,055-225-3101,35.237363,128.688599,2018-06-30
3727,경상남도 창원시청,경상남도 창원시 의창구 도청서문사거리(사림동 2-7)_4,,교통정보수집,1,,,30,,055-225-3101,35.237363,128.688599,2018-06-30
3728,경상남도 창원시청,경상남도 창원시 의창구 창원의집입구(사림동 75-1)_1,,교통정보수집,1,,,30,,055-225-3101,35.242782,128.680083,2018-06-30
3729,경상남도 창원시청,경상남도 창원시 의창구 창원의집입구(사림동 75-1)_2,,교통정보수집,1,,,30,,055-225-3101,35.242782,128.680083,2018-06-30
3730,경상남도 창원시청,경상남도 창원시 의창구 창원의집입구(사림동 75-1)_3,,교통정보수집,1,,,30,,055-225-3101,35.242782,128.680083,2018-06-30
3731,경상남도 창원시청,경상남도 창원시 의창구 창원의집입구(사림동 75-1)_4,,교통정보수집,1,,,30,,055-225-3101,35.242782,128.680083,2018-06-30
3732,경상남도 창원시청,경상남도 창원시 의창구 지귀상가삼거리(봉곡동 82-1)_1,,교통정보수집,1,,,30,,055-225-3101,35.244861,128.660122,2018-06-30
3733,경상남도 창원시청,경상남도 창원시 의창구 지귀상가삼거리(봉곡동 82-1)_2,,교통정보수집,1,,,30,,055-225-3101,35.244861,128.660122,2018-06-30
3734,경상남도 창원시청,경상남도 창원시 의창구 지귀상가삼거리(봉곡동 82-1)_3,,교통정보수집,1,,,30,,055-225-3101,35.244861,128.660122,2018-06-30
3735,경상남도 창원시청,경상남도 창원시 의창구 지귀상가삼거리(봉곡동 82-1)_4,,교통정보수집,1,,,30,,055-225-3101,35.244861,128.660122,2018-06-30
3736,경상남도 창원시청,경상남도 창원시 의창구 중부경찰서삼거리(신월동 49-3)_1,,교통정보수집,1,,,30,,055-225-3101,35.22875,128.68723300000002,2018-06-30
3737,경상남도 창원시청,경상남도 창원시 의창구 중부경찰서삼거리(신월동 49-3)_2,,교통정보수집,1,,,30,,055-225-3101,35.22875,128.68723300000002,2018-06-30
3738,경상남도 창원시청,경상남도 창원시 의창구 중부경찰서삼거리(신월동 49-3)_3,,교통정보수집,1,,,30,,055-225-3101,35.22875,128.68723300000002,2018-06-30
3739,경상남도 창원시청,경상남도 창원시 의창구 중부경찰서삼거리(신월동 49-3)_4,,교통정보수집,1,,,30,,055-225-3101,35.22875,128.68723300000002,2018-06-30
3740,경상남도 창원시청,경상남도 창원시 의창구 창원광장북쪽교차로(신월동 501-42)_1,,교통정보수집,1,,,30,,055-225-3101,35.227111,128.68317199999998,2018-06-30
3741,경상남도 창원시청,경상남도 창원시 의창구 창원광장북쪽교차로(신월동 501-42)_2,,교통정보수집,1,,,30,,055-225-3101,35.227111,128.68317199999998,2018-06-30
3742,경상남도 창원시청,경상남도 창원시 의창구 창원광장북쪽교차로(신월동 501-42)_3,,교통정보수집,1,,,30,,055-225-3101,35.227111,128.68317199999998,2018-06-30
3743,경상남도 창원시청,경상남도 창원시 의창구 창원광장북쪽교차로(신월동 501-42)_4,,교통정보수집,1,,,30,,055-225-3101,35.227111,128.68317199999998,2018-06-30
3744,경상남도 창원시청,경상남도 창원시 의창구 시민생활체육관삼거리(신월동 503-1)_1,,교통정보수집,1,,,30,,055-225-3101,35.222405,128.68915900000002,2018-06-30
3745,경상남도 창원시청,경상남도 창원시 의창구 시민생활체육관삼거리(신월동 503-1)_2,,교통정보수집,1,,,30,,055-225-3101,35.222405,128.68915900000002,2018-06-30
3746,경상남도 창원시청,경상남도 창원시 의창구 시민생활체육관삼거리(신월동 503-1)_3,,교통정보수집,1,,,30,,055-225-3101,35.222405,128.68915900000002,2018-06-30
3747,경상남도 창원시청,경상남도 창원시 의창구 시민생활체육관삼거리(신월동 503-1)_4,,교통정보수집,1,,,30,,055-225-3101,35.222405,128.68915900000002,2018-06-30
3748,경상남도 창원시청,경상남도 창원시 의창구 용지사거리(용호동69)_1,,교통정보수집,1,,,30,,055-225-3101,35.231704,128.67311999999998,2018-06-30
3749,경상남도 창원시청,경상남도 창원시 의창구 용지사거리(용호동69)_2,,교통정보수집,1,,,30,,055-225-3101,35.231704,128.67311999999998,2018-06-30
3750,경상남도 창원시청,경상남도 창원시 의창구 용지사거리(용호동69)_3,,교통정보수집,1,,,30,,055-225-3101,35.231704,128.67311999999998,2018-06-30
3751,경상남도 창원시청,경상남도 창원시 의창구 용지사거리(용호동69)_4,,교통정보수집,1,,,30,,055-225-3101,35.231704,128.67311999999998,2018-06-30
3752,경상남도 창원시청,경상남도 창원시 성산구 유목초등학교삼거리(반지동 509-7)_1,,교통정보수집,1,,,30,,055-225-3101,35.242649,128.662691,2018-06-30
3753,경상남도 창원시청,경상남도 창원시 성산구 유목초등학교삼거리(반지동 509-7)_2,,교통정보수집,1,,,30,,055-225-3101,35.242649,128.662691,2018-06-30
3754,경상남도 창원시청,경상남도 창원시 성산구 유목초등학교삼거리(반지동 509-7)_3,,교통정보수집,1,,,30,,055-225-3101,35.242649,128.662691,2018-06-30
3755,경상남도 창원시청,경상남도 창원시 성산구 유목초등학교삼거리(반지동 509-7)_4,,교통정보수집,1,,,30,,055-225-3101,35.242649,128.662691,2018-06-30
3756,경상남도 창원시청,경상남도 창원시 성산구 운동장사거리(반지동)_1_1,,교통정보수집,1,,,30,,055-225-3101,35.236257,128.66411200000002,2018-06-30
3757,경상남도 창원시청,경상남도 창원시 성산구 운동장사거리(반지동)_1_2,,교통정보수집,1,,,30,,055-225-3101,35.236257,128.66411200000002,2018-06-30
3758,경상남도 창원시청,경상남도 창원시 성산구 운동장사거리(반지동)_1_3,,교통정보수집,1,,,30,,055-225-3101,35.236257,128.66411200000002,2018-06-30
3759,경상남도 창원시청,경상남도 창원시 성산구 운동장사거리(반지동)_1_4,,교통정보수집,1,,,30,,055-225-3101,35.236257,128.66411200000002,2018-06-30
3760,경상남도 창원시청,경상남도 창원시 성산구 한국은행사거리(상남동 1-1)_1,,교통정보수집,1,,,30,,055-225-3101,35.225232,128.68426100000002,2018-06-30
3761,경상남도 창원시청,경상남도 창원시 성산구 한국은행사거리(상남동 1-1)_2,,교통정보수집,1,,,30,,055-225-3101,35.225232,128.68426100000002,2018-06-30
3762,경상남도 창원시청,경상남도 창원시 성산구 한국은행사거리(상남동 1-1)_3,,교통정보수집,1,,,30,,055-225-3101,35.225232,128.68426100000002,2018-06-30
3763,경상남도 창원시청,경상남도 창원시 성산구 한국은행사거리(상남동 1-1)_4,,교통정보수집,1,,,30,,055-225-3101,35.225232,128.68426100000002,2018-06-30
3764,경상남도 창원시청,경상남도 창원시 성산구 중앙사거리(상남동 75-4)_1,,교통정보수집,1,,,30,,055-225-3101,35.222352,128.678811,2018-06-30
3765,경상남도 창원시청,경상남도 창원시 성산구 중앙사거리(상남동 75-4)_2,,교통정보수집,1,,,30,,055-225-3101,35.222352,128.678811,2018-06-30
3766,경상남도 창원시청,경상남도 창원시 성산구 중앙사거리(상남동 75-4)_3,,교통정보수집,1,,,30,,055-225-3101,35.222352,128.678811,2018-06-30
3767,경상남도 창원시청,경상남도 창원시 성산구 중앙사거리(상남동 75-4)_4,,교통정보수집,1,,,30,,055-225-3101,35.222352,128.678811,2018-06-30
3768,경상남도 창원시청,경상남도 창원시 성산구 수협사거리(상남동 15-1)_1,,교통정보수집,1,,,30,,055-225-3101,35.223434999999995,128.682716,2018-06-30
3769,경상남도 창원시청,경상남도 창원시 성산구 수협사거리(상남동 15-1)_2,,교통정보수집,1,,,30,,055-225-3101,35.223434999999995,128.682716,2018-06-30
3770,경상남도 창원시청,경상남도 창원시 성산구 수협사거리(상남동 15-1)_3,,교통정보수집,1,,,30,,055-225-3101,35.223434999999995,128.682716,2018-06-30
3771,경상남도 창원시청,경상남도 창원시 성산구 수협사거리(상남동 15-1)_4,,교통정보수집,1,,,30,,055-225-3101,35.223434999999995,128.682716,2018-06-30
3772,경상남도 창원시청,경상남도 창원시 성산구 창원광장 남쪽교차로(상남동 501-5번지)_1,,교통정보수집,1,,,30,,055-225-3101,35.225363,128.681429,2018-06-30
3773,경상남도 창원시청,경상남도 창원시 성산구 창원광장 남쪽교차로(상남동 501-5번지)_2,,교통정보수집,1,,,30,,055-225-3101,35.225363,128.681429,2018-06-30
3774,경상남도 창원시청,경상남도 창원시 성산구 창원광장 남쪽교차로(상남동 501-5번지)_3,,교통정보수집,1,,,30,,055-225-3101,35.225363,128.681429,2018-06-30
3775,경상남도 창원시청,경상남도 창원시 성산구 창원광장 남쪽교차로(상남동 501-5번지)_4,,교통정보수집,1,,,30,,055-225-3101,35.225363,128.681429,2018-06-30
3776,경상남도 창원시청,경상남도 창원시 성산구 국민은행사거리(상남동 519번지)_1,,교통정보수집,1,,,30,,055-225-3101,35.220904,128.680927,2018-06-30
3777,경상남도 창원시청,경상남도 창원시 성산구 국민은행사거리(상남동 519번지)_2,,교통정보수집,1,,,30,,055-225-3101,35.220904,128.680927,2018-06-30
